signal_id,instrument,week,entry_model,variant,filled,r,reason
EURUSD#33,EURUSD,2014-25,LIMIT,M4_chandelier,1,-1.1466213283777138,SAME_BAR_SL
EURUSD#33,EURUSD,2014-25,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#33,EURUSD,2014-25,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#33,EURUSD,2014-25,STOP_RECLAIM,M2_fix3R,1,-1.1276234510527536,SL
EURUSD#33,EURUSD,2014-25,STOP_RECLAIM,M4_chandelier,1,-1.1276234510527536,SL
EURUSD#33,EURUSD,2014-25,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#33,EURUSD,2014-25,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#34,EURUSD,2014-26,LIMIT,M2_fix3R,1,-1.0916041928145277,SL
EURUSD#34,EURUSD,2014-26,LIMIT,M4_chandelier,1,-0.09160419281452761,STOP_MOVED
EURUSD#34,EURUSD,2014-26,STOP_HIGH,M2_fix3R,1,-1.0340347565643668,SL
EURUSD#34,EURUSD,2014-26,STOP_HIGH,M4_chandelier,1,-1.0340347565643668,SL
EURUSD#34,EURUSD,2014-26,STOP_RECLAIM,M2_fix3R,1,-1.0363830337827453,SL
EURUSD#34,EURUSD,2014-26,STOP_RECLAIM,M4_chandelier,1,-1.0363830337827453,SL
EURUSD#34,EURUSD,2014-26,CLOSE_CONFIRM,M2_fix3R,1,-1.0363830337827453,SL
EURUSD#34,EURUSD,2014-26,CLOSE_CONFIRM,M4_chandelier,1,-1.0363830337827453,SL
EURUSD#35,EURUSD,2014-26,LIMIT,M2_fix3R,1,-1.1464496525255252,SL
EURUSD#35,EURUSD,2014-26,LIMIT,M4_chandelier,1,-0.1464496525255252,BE_SAME_BAR
EURUSD#35,EURUSD,2014-26,STOP_HIGH,M2_fix3R,1,-1.0624764310012687,SL
EURUSD#35,EURUSD,2014-26,STOP_HIGH,M4_chandelier,1,-1.0624764310012687,SL
EURUSD#35,EURUSD,2014-26,STOP_RECLAIM,M2_fix3R,1,-1.0885701165443136,SL
EURUSD#35,EURUSD,2014-26,STOP_RECLAIM,M4_chandelier,1,-1.0885701165443136,SL
EURUSD#35,EURUSD,2014-26,CLOSE_CONFIRM,M2_fix3R,1,-1.0885701165443136,SL
EURUSD#35,EURUSD,2014-26,CLOSE_CONFIRM,M4_chandelier,1,-1.0885701165443136,SL
EURUSD#36,EURUSD,2014-31,LIMIT,M2_fix3R,1,-1.1438229118774068,SAME_BAR_SL
EURUSD#36,EURUSD,2014-31,LIMIT,M4_chandelier,1,-1.1438229118774068,SAME_BAR_SL
EURUSD#36,EURUSD,2014-31,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#36,EURUSD,2014-31,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#36,EURUSD,2014-31,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
EURUSD#36,EURUSD,2014-31,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
EURUSD#36,EURUSD,2014-31,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#36,EURUSD,2014-31,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#37,EURUSD,2014-32,LIMIT,M2_fix3R,1,-1.1152184507505163,SAME_BAR_SL
EURUSD#37,EURUSD,2014-32,LIMIT,M4_chandelier,1,-1.1152184507505163,SAME_BAR_SL
EURUSD#37,EURUSD,2014-32,STOP_HIGH,M2_fix3R,1,2.9606807051786546,TP
EURUSD#37,EURUSD,2014-32,STOP_HIGH,M4_chandelier,1,1.8437205888482078,STOP_MOVED
EURUSD#37,EURUSD,2014-32,STOP_RECLAIM,M2_fix3R,1,2.9011724121594935,TP
EURUSD#37,EURUSD,2014-32,STOP_RECLAIM,M4_chandelier,1,1.857106463632483,STOP_MOVED
EURUSD#37,EURUSD,2014-32,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#37,EURUSD,2014-32,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#38,EURUSD,2014-33,LIMIT,M2_fix3R,1,-1.0768501690440435,SL
EURUSD#38,EURUSD,2014-33,LIMIT,M4_chandelier,1,-1.0768501690440435,SL
EURUSD#38,EURUSD,2014-33,STOP_HIGH,M2_fix3R,1,-1.0532400854244552,SL
EURUSD#38,EURUSD,2014-33,STOP_HIGH,M4_chandelier,1,-1.0532400854244552,SL
EURUSD#38,EURUSD,2014-33,STOP_RECLAIM,M2_fix3R,1,-1.0720483754512682,SL
EURUSD#38,EURUSD,2014-33,STOP_RECLAIM,M4_chandelier,1,-1.0720483754512682,SL
EURUSD#38,EURUSD,2014-33,CLOSE_CONFIRM,M2_fix3R,1,-1.0723825000863536,SL
EURUSD#38,EURUSD,2014-33,CLOSE_CONFIRM,M4_chandelier,1,-1.0723825000863536,SL
EURUSD#39,EURUSD,2014-33,LIMIT,M2_fix3R,1,-1.115905204510292,SAME_BAR_SL
EURUSD#39,EURUSD,2014-33,LIMIT,M4_chandelier,1,-1.115905204510292,SAME_BAR_SL
EURUSD#39,EURUSD,2014-33,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#39,EURUSD,2014-33,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#39,EURUSD,2014-33,STOP_RECLAIM,M2_fix3R,1,-1.107007442126331,SAME_BAR_SL
EURUSD#39,EURUSD,2014-33,STOP_RECLAIM,M4_chandelier,1,-1.107007442126331,SAME_BAR_SL
EURUSD#39,EURUSD,2014-33,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#39,EURUSD,2014-33,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#40,EURUSD,2014-37,LIMIT,M2_fix3R,1,-1.0732268110292986,SL
EURUSD#40,EURUSD,2014-37,LIMIT,M4_chandelier,1,-0.07322681102929862,BE_SAME_BAR
EURUSD#40,EURUSD,2014-37,STOP_HIGH,M2_fix3R,1,-1.0321935263204765,SL
EURUSD#40,EURUSD,2014-37,STOP_HIGH,M4_chandelier,1,-1.0321935263204765,SL
EURUSD#40,EURUSD,2014-37,STOP_RECLAIM,M2_fix3R,1,-1.0644768976478018,SL
EURUSD#40,EURUSD,2014-37,STOP_RECLAIM,M4_chandelier,1,-0.0644768976478019,BE_SAME_BAR
EURUSD#40,EURUSD,2014-37,CLOSE_CONFIRM,M2_fix3R,1,-1.0644768976478018,SL
EURUSD#40,EURUSD,2014-37,CLOSE_CONFIRM,M4_chandelier,1,-0.0644768976478019,BE_SAME_BAR
EURUSD#41,EURUSD,2014-40,LIMIT,M2_fix3R,1,2.944149029213484,TP
EURUSD#41,EURUSD,2014-40,LIMIT,M4_chandelier,1,2.0976321752808653,STOP_MOVED
EURUSD#41,EURUSD,2014-40,STOP_HIGH,M2_fix3R,1,-1.0189720382302405,SL
EURUSD#41,EURUSD,2014-40,STOP_HIGH,M4_chandelier,1,0.0574424193053564,STOP_MOVED
EURUSD#41,EURUSD,2014-40,STOP_RECLAIM,M2_fix3R,1,2.953654958955225,TP
EURUSD#41,EURUSD,2014-40,STOP_RECLAIM,M4_chandelier,1,1.571751973880549,STOP_MOVED
EURUSD#41,EURUSD,2014-40,CLOSE_CONFIRM,M2_fix3R,1,2.953654958955225,TP
EURUSD#41,EURUSD,2014-40,CLOSE_CONFIRM,M4_chandelier,1,1.571751973880549,STOP_MOVED
EURUSD#42,EURUSD,2014-41,LIMIT,M2_fix3R,1,-1.0797432795979816,SAME_BAR_SL
EURUSD#42,EURUSD,2014-41,LIMIT,M4_chandelier,1,-1.0797432795979816,SAME_BAR_SL
EURUSD#42,EURUSD,2014-41,STOP_HIGH,M2_fix3R,1,-1.0199815597045605,SL
EURUSD#42,EURUSD,2014-41,STOP_HIGH,M4_chandelier,1,-1.0199815597045605,SL
EURUSD#42,EURUSD,2014-41,STOP_RECLAIM,M2_fix3R,1,-1.0681671707011855,SL
EURUSD#42,EURUSD,2014-41,STOP_RECLAIM,M4_chandelier,1,-0.06816717070118544,STOP_MOVED
EURUSD#42,EURUSD,2014-41,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#42,EURUSD,2014-41,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#43,EURUSD,2014-41,LIMIT,M2_fix3R,1,2.9092247183066746,TP
EURUSD#43,EURUSD,2014-41,LIMIT,M4_chandelier,1,-0.09077528169332545,BE_SAME_BAR
EURUSD#43,EURUSD,2014-41,STOP_HIGH,M2_fix3R,1,-1.0263773678073689,SL
EURUSD#43,EURUSD,2014-41,STOP_HIGH,M4_chandelier,1,-0.026377367807368893,STOP_MOVED
EURUSD#43,EURUSD,2014-41,STOP_RECLAIM,M2_fix3R,1,2.9473860389764117,TP
EURUSD#43,EURUSD,2014-41,STOP_RECLAIM,M4_chandelier,1,-0.05261396102358839,BE_SAME_BAR
EURUSD#43,EURUSD,2014-41,CLOSE_CONFIRM,M2_fix3R,1,2.9473860389764117,TP
EURUSD#43,EURUSD,2014-41,CLOSE_CONFIRM,M4_chandelier,1,-0.05261396102358839,BE_SAME_BAR
EURUSD#44,EURUSD,2014-42,LIMIT,M2_fix3R,1,-1.0667293503363757,SAME_BAR_SL
EURUSD#44,EURUSD,2014-42,LIMIT,M4_chandelier,1,-1.0667293503363757,SAME_BAR_SL
EURUSD#44,EURUSD,2014-42,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#44,EURUSD,2014-42,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#44,EURUSD,2014-42,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
EURUSD#44,EURUSD,2014-42,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
EURUSD#44,EURUSD,2014-42,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#44,EURUSD,2014-42,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#45,EURUSD,2014-42,LIMIT,M2_fix3R,1,2.9623079525667966,TP
EURUSD#45,EURUSD,2014-42,LIMIT,M4_chandelier,1,-0.03769204743320355,STOP_MOVED
EURUSD#45,EURUSD,2014-42,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#45,EURUSD,2014-42,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#45,EURUSD,2014-42,STOP_RECLAIM,M2_fix3R,1,2.966414541026602,TP
EURUSD#45,EURUSD,2014-42,STOP_RECLAIM,M4_chandelier,1,-0.03358545897339786,STOP_MOVED
EURUSD#45,EURUSD,2014-42,CLOSE_CONFIRM,M2_fix3R,1,2.965476666208224,TP
EURUSD#45,EURUSD,2014-42,CLOSE_CONFIRM,M4_chandelier,1,-0.034523333791776044,STOP_MOVED
EURUSD#46,EURUSD,2014-44,LIMIT,M2_fix3R,1,-1.0400809786326501,SL
EURUSD#46,EURUSD,2014-44,LIMIT,M4_chandelier,1,-1.0400809786326501,SL
EURUSD#46,EURUSD,2014-44,STOP_HIGH,M2_fix3R,1,-1.0264137657604036,SL
EURUSD#46,EURUSD,2014-44,STOP_HIGH,M4_chandelier,1,-1.0264137657604036,SL
EURUSD#46,EURUSD,2014-44,STOP_RECLAIM,M2_fix3R,1,-1.0378624005961559,SL
EURUSD#46,EURUSD,2014-44,STOP_RECLAIM,M4_chandelier,1,-1.0378624005961559,SL
EURUSD#46,EURUSD,2014-44,CLOSE_CONFIRM,M2_fix3R,1,-1.0397216765702884,SL
EURUSD#46,EURUSD,2014-44,CLOSE_CONFIRM,M4_chandelier,1,-1.0397216765702884,SL
EURUSD#47,EURUSD,2014-44,LIMIT,M2_fix3R,1,2.9444238305522834,TP
EURUSD#47,EURUSD,2014-44,LIMIT,M4_chandelier,1,2.2341030260124266,STOP_MOVED
EURUSD#47,EURUSD,2014-44,STOP_HIGH,M2_fix3R,1,2.9720073696334253,TP
EURUSD#47,EURUSD,2014-44,STOP_HIGH,M4_chandelier,1,-0.027992630366574754,BE_SAME_BAR
EURUSD#47,EURUSD,2014-44,STOP_RECLAIM,M2_fix3R,1,2.950532079277264,TP
EURUSD#47,EURUSD,2014-44,STOP_RECLAIM,M4_chandelier,1,1.879558721799073,STOP_MOVED
EURUSD#47,EURUSD,2014-44,CLOSE_CONFIRM,M2_fix3R,1,2.9462055843802704,TP
EURUSD#47,EURUSD,2014-44,CLOSE_CONFIRM,M4_chandelier,1,2.130683748300368,STOP_MOVED
EURUSD#48,EURUSD,2014-46,LIMIT,M2_fix3R,1,-1.0370553900373263,SL
EURUSD#48,EURUSD,2014-46,LIMIT,M4_chandelier,1,-0.03705539003732634,STOP_MOVED
EURUSD#48,EURUSD,2014-46,STOP_HIGH,M2_fix3R,1,-1.0263999750156145,SL
EURUSD#48,EURUSD,2014-46,STOP_HIGH,M4_chandelier,1,-1.0263999750156145,SL
EURUSD#48,EURUSD,2014-46,STOP_RECLAIM,M2_fix3R,1,-1.0341659354586146,SL
EURUSD#48,EURUSD,2014-46,STOP_RECLAIM,M4_chandelier,1,-0.03416593545861464,BE_SAME_BAR
EURUSD#48,EURUSD,2014-46,CLOSE_CONFIRM,M2_fix3R,1,-1.0294308533554266,SL
EURUSD#48,EURUSD,2014-46,CLOSE_CONFIRM,M4_chandelier,1,-0.02943085335542651,BE_SAME_BAR
EURUSD#49,EURUSD,2014-46,LIMIT,M2_fix3R,1,-1.0536613715377263,SL
EURUSD#49,EURUSD,2014-46,LIMIT,M4_chandelier,1,-1.0536613715377263,SL
EURUSD#49,EURUSD,2014-46,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#49,EURUSD,2014-46,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#49,EURUSD,2014-46,STOP_RECLAIM,M2_fix3R,1,-1.0286851130897556,SL
EURUSD#49,EURUSD,2014-46,STOP_RECLAIM,M4_chandelier,1,-1.0286851130897556,SL
EURUSD#49,EURUSD,2014-46,CLOSE_CONFIRM,M2_fix3R,1,-1.0286851130897556,SL
EURUSD#49,EURUSD,2014-46,CLOSE_CONFIRM,M4_chandelier,1,-1.0286851130897556,SL
EURUSD#50,EURUSD,2014-47,LIMIT,M2_fix3R,1,2.9484698777557226,TP
EURUSD#50,EURUSD,2014-47,LIMIT,M4_chandelier,1,3.288559732525182,STOP_MOVED
EURUSD#50,EURUSD,2014-47,STOP_HIGH,M2_fix3R,1,2.981790870084671,TP
EURUSD#50,EURUSD,2014-47,STOP_HIGH,M4_chandelier,1,0.5230466119014203,STOP_MOVED
EURUSD#50,EURUSD,2014-47,STOP_RECLAIM,M2_fix3R,1,2.972361831152053,TP
EURUSD#50,EURUSD,2014-47,STOP_RECLAIM,M4_chandelier,1,-0.027638168847946606,BE_SAME_BAR
EURUSD#50,EURUSD,2014-47,CLOSE_CONFIRM,M2_fix3R,1,2.972361831152053,TP
EURUSD#50,EURUSD,2014-47,CLOSE_CONFIRM,M4_chandelier,1,-0.027638168847946606,BE_SAME_BAR
EURUSD#51,EURUSD,2014-49,LIMIT,M2_fix3R,1,-1.0950672478816632,SAME_BAR_SL
EURUSD#51,EURUSD,2014-49,LIMIT,M4_chandelier,1,-1.0950672478816632,SAME_BAR_SL
EURUSD#51,EURUSD,2014-49,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#51,EURUSD,2014-49,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#51,EURUSD,2014-49,STOP_RECLAIM,M2_fix3R,1,-1.083699242799342,SAME_BAR_SL
EURUSD#51,EURUSD,2014-49,STOP_RECLAIM,M4_chandelier,1,-1.083699242799342,SAME_BAR_SL
EURUSD#51,EURUSD,2014-49,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#51,EURUSD,2014-49,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#52,EURUSD,2014-49,LIMIT,M2_fix3R,1,-1.065032438558256,SAME_BAR_SL
EURUSD#52,EURUSD,2014-49,LIMIT,M4_chandelier,1,-1.065032438558256,SAME_BAR_SL
EURUSD#52,EURUSD,2014-49,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#52,EURUSD,2014-49,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#52,EURUSD,2014-49,STOP_RECLAIM,M2_fix3R,1,-1.0594968583823698,SAME_BAR_SL
EURUSD#52,EURUSD,2014-49,STOP_RECLAIM,M4_chandelier,1,-1.0594968583823698,SAME_BAR_SL
EURUSD#52,EURUSD,2014-49,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#52,EURUSD,2014-49,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#53,EURUSD,2014-50,LIMIT,M2_fix3R,1,-1.0525537690513647,SL
EURUSD#53,EURUSD,2014-50,LIMIT,M4_chandelier,1,-1.0525537690513647,SL
EURUSD#53,EURUSD,2014-50,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#53,EURUSD,2014-50,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#53,EURUSD,2014-50,STOP_RECLAIM,M2_fix3R,1,-1.0367142551496538,SL
EURUSD#53,EURUSD,2014-50,STOP_RECLAIM,M4_chandelier,1,-1.0367142551496538,SL
EURUSD#53,EURUSD,2014-50,CLOSE_CONFIRM,M2_fix3R,1,-1.0367142551496538,SL
EURUSD#53,EURUSD,2014-50,CLOSE_CONFIRM,M4_chandelier,1,-1.0367142551496538,SL
EURUSD#54,EURUSD,2014-50,LIMIT,M2_fix3R,1,-1.0799247136382286,SL
EURUSD#54,EURUSD,2014-50,LIMIT,M4_chandelier,1,-1.0799247136382286,SL
EURUSD#54,EURUSD,2014-50,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#54,EURUSD,2014-50,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#54,EURUSD,2014-50,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
EURUSD#54,EURUSD,2014-50,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
EURUSD#54,EURUSD,2014-50,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#54,EURUSD,2014-50,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#55,EURUSD,2014-51,LIMIT,M2_fix3R,1,2.9537440922678595,TP
EURUSD#55,EURUSD,2014-51,LIMIT,M4_chandelier,1,-0.04625590773214044,BE_SAME_BAR
EURUSD#55,EURUSD,2014-51,STOP_HIGH,M2_fix3R,1,2.9808648942432745,TP
EURUSD#55,EURUSD,2014-51,STOP_HIGH,M4_chandelier,1,5.554004739544219,STOP_MOVED
EURUSD#55,EURUSD,2014-51,STOP_RECLAIM,M2_fix3R,1,2.957941585493781,TP
EURUSD#55,EURUSD,2014-51,STOP_RECLAIM,M4_chandelier,1,13.348320725310979,STOP_MOVED
EURUSD#55,EURUSD,2014-51,CLOSE_CONFIRM,M2_fix3R,1,2.9554522913691095,TP
EURUSD#55,EURUSD,2014-51,CLOSE_CONFIRM,M4_chandelier,1,-0.044547708630890664,BE_SAME_BAR
EURUSD#56,EURUSD,2014-51,LIMIT,M2_fix3R,1,2.9500193773666417,TP
EURUSD#56,EURUSD,2014-51,LIMIT,M4_chandelier,1,16.226316106635615,STOP_MOVED
EURUSD#56,EURUSD,2014-51,STOP_HIGH,M2_fix3R,1,2.9821911983181497,TP
EURUSD#56,EURUSD,2014-51,STOP_HIGH,M4_chandelier,1,5.169042188953384,STOP_MOVED
EURUSD#56,EURUSD,2014-51,STOP_RECLAIM,M2_fix3R,1,2.9620115054615765,TP
EURUSD#56,EURUSD,2014-51,STOP_RECLAIM,M4_chandelier,1,-0.03798849453842352,BE_SAME_BAR
EURUSD#56,EURUSD,2014-51,CLOSE_CONFIRM,M2_fix3R,1,2.9620115054615765,TP
EURUSD#56,EURUSD,2014-51,CLOSE_CONFIRM,M4_chandelier,1,-0.03798849453842352,BE_SAME_BAR
EURUSD#57,EURUSD,2015-01,LIMIT,M2_fix3R,1,2.883854722795107,TP
EURUSD#57,EURUSD,2015-01,LIMIT,M4_chandelier,1,-0.11614527720489298,BE_SAME_BAR
EURUSD#57,EURUSD,2015-01,STOP_HIGH,M2_fix3R,1,2.9699981950253145,TP
EURUSD#57,EURUSD,2015-01,STOP_HIGH,M4_chandelier,1,3.4684416401998606,STOP_MOVED
EURUSD#57,EURUSD,2015-01,STOP_RECLAIM,M2_fix3R,1,2.913777306063614,TP
EURUSD#57,EURUSD,2015-01,STOP_RECLAIM,M4_chandelier,1,-0.08622269393638571,BE_SAME_BAR
EURUSD#57,EURUSD,2015-01,CLOSE_CONFIRM,M2_fix3R,1,2.913777306063614,TP
EURUSD#57,EURUSD,2015-01,CLOSE_CONFIRM,M4_chandelier,1,-0.08622269393638571,BE_SAME_BAR
EURUSD#58,EURUSD,2015-05,LIMIT,M2_fix3R,1,-1.030380167481287,SL
EURUSD#58,EURUSD,2015-05,LIMIT,M4_chandelier,1,-0.03038016748128694,BE_SAME_BAR
EURUSD#58,EURUSD,2015-05,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#58,EURUSD,2015-05,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#58,EURUSD,2015-05,STOP_RECLAIM,M2_fix3R,1,-1.021719250899655,SL
EURUSD#58,EURUSD,2015-05,STOP_RECLAIM,M4_chandelier,1,-1.021719250899655,SL
EURUSD#58,EURUSD,2015-05,CLOSE_CONFIRM,M2_fix3R,1,-1.021719250899655,SL
EURUSD#58,EURUSD,2015-05,CLOSE_CONFIRM,M4_chandelier,1,-1.021719250899655,SL
EURUSD#59,EURUSD,2015-06,LIMIT,M2_fix3R,1,-1.0331014337698794,SL
EURUSD#59,EURUSD,2015-06,LIMIT,M4_chandelier,1,-1.0331014337698794,SL
EURUSD#59,EURUSD,2015-06,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#59,EURUSD,2015-06,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#59,EURUSD,2015-06,STOP_RECLAIM,M2_fix3R,1,-1.0291611951088453,SL
EURUSD#59,EURUSD,2015-06,STOP_RECLAIM,M4_chandelier,1,-1.0291611951088453,SL
EURUSD#59,EURUSD,2015-06,CLOSE_CONFIRM,M2_fix3R,1,-1.0291611951088453,SL
EURUSD#59,EURUSD,2015-06,CLOSE_CONFIRM,M4_chandelier,1,-1.0291611951088453,SL
EURUSD#60,EURUSD,2015-07,LIMIT,M2_fix3R,1,2.963610292948147,TP
EURUSD#60,EURUSD,2015-07,LIMIT,M4_chandelier,1,0.3012715767264233,STOP_MOVED
EURUSD#60,EURUSD,2015-07,STOP_HIGH,M2_fix3R,1,2.9777189903075096,TP
EURUSD#60,EURUSD,2015-07,STOP_HIGH,M4_chandelier,1,-0.02228100969249016,STOP_MOVED
EURUSD#60,EURUSD,2015-07,STOP_RECLAIM,M2_fix3R,1,2.970456150346193,TP
EURUSD#60,EURUSD,2015-07,STOP_RECLAIM,M4_chandelier,1,0.057432741180340696,STOP_MOVED
EURUSD#60,EURUSD,2015-07,CLOSE_CONFIRM,M2_fix3R,1,2.970456150346193,TP
EURUSD#60,EURUSD,2015-07,CLOSE_CONFIRM,M4_chandelier,1,0.057432741180340696,STOP_MOVED
EURUSD#61,EURUSD,2015-12,LIMIT,M2_fix3R,1,-1.0493789299705463,SAME_BAR_SL
EURUSD#61,EURUSD,2015-12,LIMIT,M4_chandelier,1,-1.0493789299705463,SAME_BAR_SL
EURUSD#61,EURUSD,2015-12,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#61,EURUSD,2015-12,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#61,EURUSD,2015-12,STOP_RECLAIM,M2_fix3R,1,-1.0084060384435067,SL
EURUSD#61,EURUSD,2015-12,STOP_RECLAIM,M4_chandelier,1,-0.008406038443506809,STOP_MOVED
EURUSD#61,EURUSD,2015-12,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#61,EURUSD,2015-12,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#62,EURUSD,2015-12,LIMIT,M2_fix3R,1,-1.0659956759234497,SAME_BAR_SL
EURUSD#62,EURUSD,2015-12,LIMIT,M4_chandelier,1,-1.0659956759234497,SAME_BAR_SL
EURUSD#62,EURUSD,2015-12,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#62,EURUSD,2015-12,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#62,EURUSD,2015-12,STOP_RECLAIM,M2_fix3R,1,-1.0085142762884949,SL
EURUSD#62,EURUSD,2015-12,STOP_RECLAIM,M4_chandelier,1,-0.008514276288494882,STOP_MOVED
EURUSD#62,EURUSD,2015-12,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#62,EURUSD,2015-12,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#63,EURUSD,2015-12,LIMIT,M2_fix3R,1,-1.0348146372084428,SAME_BAR_SL
EURUSD#63,EURUSD,2015-12,LIMIT,M4_chandelier,1,-1.0348146372084428,SAME_BAR_SL
EURUSD#63,EURUSD,2015-12,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#63,EURUSD,2015-12,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#63,EURUSD,2015-12,STOP_RECLAIM,M2_fix3R,1,-1.0315725381067764,SAME_BAR_SL
EURUSD#63,EURUSD,2015-12,STOP_RECLAIM,M4_chandelier,1,-1.0315725381067764,SAME_BAR_SL
EURUSD#63,EURUSD,2015-12,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#63,EURUSD,2015-12,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#64,EURUSD,2015-14,LIMIT,M2_fix3R,1,-1.0393195725841942,SL
EURUSD#64,EURUSD,2015-14,LIMIT,M4_chandelier,1,-1.0393195725841942,SL
EURUSD#64,EURUSD,2015-14,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
EURUSD#64,EURUSD,2015-14,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
EURUSD#64,EURUSD,2015-14,STOP_RECLAIM,M2_fix3R,1,-1.0350218743313175,SAME_BAR_SL
EURUSD#64,EURUSD,2015-14,STOP_RECLAIM,M4_chandelier,1,-1.0350218743313175,SAME_BAR_SL
EURUSD#64,EURUSD,2015-14,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
EURUSD#64,EURUSD,2015-14,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
EURUSD#65,EURUSD,2015-16,LIMIT,M2_fix3R,1,-1.045982650019247,SAME_BAR_SL
EURUSD#65,EURUSD,2015-16,LIMIT,M4_chandelier,1,-1.045982650019247,SAME_BAR_SL
EURUSD#65,EURUSD,2015-16,STOP_HIGH,M2_fix3R,1,-1.0224685569773138,SL
EURUSD#65,EURUSD,2015-16,STOP_HIGH,M4_chandelier,1,-1.0224685569773138,SL
EURUSD#65,EURUSD,2015-16,STOP_RECLAIM,M2_fix3R,1,-1.0388898301140317,SL
EURUSD#65,EURUSD,2015-16,STOP_RECLAIM,M4_chandelier,1,-0.03888983011403172,STOP_MOVED
EURUSD#65,EURUSD,2015-16,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
