instrument,entry_model,variant,side,entry_ts,r,bars_held,reason
EURUSD,LIMIT,M5_mp1,long,2016-06-09 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M6_time10,long,2016-06-09 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M1_fix2R,short,2016-07-26 05:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M2_fix3R,short,2016-07-26 05:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M3_partial,short,2016-07-26 05:00:00+00:00,0.5,9,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2016-07-26 05:00:00+00:00,0.0,9,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2016-07-26 05:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M6_time10,short,2016-07-26 05:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M1_fix2R,short,2016-08-10 09:00:00+00:00,2.0,5,TP
EURUSD,LIMIT,M2_fix3R,short,2016-08-10 09:00:00+00:00,-1.0,12,SL
EURUSD,LIMIT,M3_partial,short,2016-08-10 09:00:00+00:00,0.5,3,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2016-08-10 09:00:00+00:00,0.0,3,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2016-08-10 09:00:00+00:00,1.8524494164208138,5,EMA_TRAIL
EURUSD,LIMIT,M6_time10,short,2016-08-10 09:00:00+00:00,2.0,5,TP
EURUSD,LIMIT,M1_fix2R,long,2016-09-08 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M2_fix3R,long,2016-09-08 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M3_partial,long,2016-09-08 13:00:00+00:00,0.5,5,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2016-09-08 13:00:00+00:00,0.0,5,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2016-09-08 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M6_time10,long,2016-09-08 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M1_fix2R,long,2016-09-22 17:00:00+00:00,2.0,10,TP
EURUSD,LIMIT,M2_fix3R,long,2016-09-22 17:00:00+00:00,3.0,11,TP
EURUSD,LIMIT,M3_partial,long,2016-09-22 17:00:00+00:00,0.5,5,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2016-09-22 17:00:00+00:00,0.0,5,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2016-09-22 17:00:00+00:00,0.5,16,STOP_MOVED
EURUSD,LIMIT,M6_time10,long,2016-09-22 17:00:00+00:00,2.0,10,TP
EURUSD,LIMIT,M1_fix2R,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M4_chandelier,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M5_mp1,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M6_time10,short,2016-10-26 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,short,2016-11-25 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,short,2016-11-25 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,short,2016-11-25 14:00:00+00:00,0.5,2,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2016-11-25 14:00:00+00:00,0.0,2,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2016-11-25 14:00:00+00:00,1.2302948918372358,1,EMA_TRAIL
EURUSD,LIMIT,M6_time10,short,2016-11-25 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,short,2016-12-29 22:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M4_chandelier,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M5_mp1,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M6_time10,short,2017-01-04 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,long,2017-02-03 10:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,long,2017-02-03 10:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M3_partial,long,2017-02-03 10:00:00+00:00,0.5,6,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2017-02-03 10:00:00+00:00,0.0,6,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-02-03 10:00:00+00:00,1.1626177468408474,5,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-02-03 10:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M2_fix3R,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M3_partial,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M4_chandelier,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M5_mp1,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M6_time10,short,2017-02-23 10:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M1_fix2R,long,2017-03-14 17:00:00+00:00,2.0,6,TP
EURUSD,LIMIT,M2_fix3R,long,2017-03-14 17:00:00+00:00,3.0,6,TP
EURUSD,LIMIT,M3_partial,long,2017-03-14 17:00:00+00:00,2.0,6,TP
EURUSD,LIMIT,M4_chandelier,long,2017-03-14 17:00:00+00:00,9.383826191913316,60,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-03-14 17:00:00+00:00,5.2990343995173195,39,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-03-14 17:00:00+00:00,2.0,6,TP
EURUSD,LIMIT,M1_fix2R,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,long,2017-03-29 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,long,2017-05-09 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M2_fix3R,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M3_partial,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M4_chandelier,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M5_mp1,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M6_time10,long,2017-05-09 13:00:00+00:00,-1.0,11,SL
EURUSD,LIMIT,M1_fix2R,long,2017-05-30 05:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,long,2017-05-30 05:00:00+00:00,3.0,1,TP
EURUSD,LIMIT,M3_partial,long,2017-05-30 05:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M4_chandelier,long,2017-05-30 05:00:00+00:00,5.034293224996904,37,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-05-30 05:00:00+00:00,1.890316113700034,1,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-05-30 05:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,long,2017-07-20 09:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,long,2017-07-20 09:00:00+00:00,3.0,1,TP
EURUSD,LIMIT,M3_partial,long,2017-07-20 09:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M4_chandelier,long,2017-07-20 09:00:00+00:00,6.846245126292321,23,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-07-20 09:00:00+00:00,4.824122732666325,23,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-07-20 09:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,long,2017-08-04 13:00:00+00:00,2.0,9,TP
EURUSD,LIMIT,M2_fix3R,long,2017-08-04 13:00:00+00:00,-1.0,18,SL
EURUSD,LIMIT,M3_partial,long,2017-08-04 13:00:00+00:00,0.5,12,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2017-08-04 13:00:00+00:00,0.0,12,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-08-04 13:00:00+00:00,1.4111976726985729,4,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-08-04 13:00:00+00:00,2.0,9,TP
EURUSD,LIMIT,M1_fix2R,long,2017-08-22 09:00:00+00:00,2.0,8,TP
EURUSD,LIMIT,M2_fix3R,long,2017-08-22 09:00:00+00:00,3.0,19,TP
EURUSD,LIMIT,M3_partial,long,2017-08-22 09:00:00+00:00,2.0,19,TP
EURUSD,LIMIT,M4_chandelier,long,2017-08-22 09:00:00+00:00,5.869029608817617,32,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-08-22 09:00:00+00:00,3.7526475037820255,36,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-08-22 09:00:00+00:00,2.0,8,TP
EURUSD,LIMIT,M1_fix2R,long,2017-09-12 09:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,long,2017-09-12 09:00:00+00:00,3.0,4,TP
EURUSD,LIMIT,M3_partial,long,2017-09-12 09:00:00+00:00,2.0,4,TP
EURUSD,LIMIT,M4_chandelier,long,2017-09-12 09:00:00+00:00,0.0,7,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2017-09-12 09:00:00+00:00,1.6321084864392026,1,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2017-09-12 09:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M2_fix3R,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M3_partial,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M4_chandelier,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M5_mp1,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M6_time10,short,2017-11-07 22:00:00+00:00,-1.0,9,SL
EURUSD,LIMIT,M1_fix2R,long,2018-01-05 14:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M2_fix3R,long,2018-01-05 14:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M3_partial,long,2018-01-05 14:00:00+00:00,0.5,3,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2018-01-05 14:00:00+00:00,0.0,3,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2018-01-05 14:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M6_time10,long,2018-01-05 14:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M1_fix2R,long,2018-01-25 06:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,long,2018-01-25 06:00:00+00:00,3.0,2,TP
EURUSD,LIMIT,M3_partial,long,2018-01-25 06:00:00+00:00,2.0,2,TP
EURUSD,LIMIT,M4_chandelier,long,2018-01-25 06:00:00+00:00,0.0,3,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2018-01-25 06:00:00+00:00,0.5,3,STOP_MOVED
EURUSD,LIMIT,M6_time10,long,2018-01-25 06:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,long,2018-02-26 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M2_fix3R,long,2018-02-26 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M3_partial,long,2018-02-26 10:00:00+00:00,0.5,6,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2018-02-26 10:00:00+00:00,0.0,6,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2018-02-26 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M6_time10,long,2018-02-26 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M1_fix2R,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,long,2018-03-27 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,short,2018-05-10 09:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M2_fix3R,short,2018-05-10 09:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M3_partial,short,2018-05-10 09:00:00+00:00,0.5,2,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2018-05-10 09:00:00+00:00,0.0,2,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2018-05-10 09:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M6_time10,short,2018-05-10 09:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M1_fix2R,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M2_fix3R,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M3_partial,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M4_chandelier,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M5_mp1,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M6_time10,short,2018-06-06 09:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M1_fix2R,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,short,2018-06-21 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M2_fix3R,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M3_partial,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M4_chandelier,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M5_mp1,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M6_time10,short,2018-06-21 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M1_fix2R,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M2_fix3R,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M3_partial,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M4_chandelier,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M5_mp1,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M6_time10,short,2018-07-13 13:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M1_fix2R,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M2_fix3R,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M3_partial,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M4_chandelier,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M5_mp1,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M6_time10,short,2018-08-20 21:00:00+00:00,-1.0,4,SL
EURUSD,LIMIT,M1_fix2R,short,2018-09-05 01:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,short,2018-09-05 01:00:00+00:00,-1.0,3,SL
EURUSD,LIMIT,M3_partial,short,2018-09-05 01:00:00+00:00,0.5,2,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2018-09-05 01:00:00+00:00,0.0,2,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2018-09-05 01:00:00+00:00,0.5,2,STOP_MOVED
EURUSD,LIMIT,M6_time10,short,2018-09-05 01:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,long,2018-09-27 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,long,2018-09-27 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,long,2018-09-27 05:00:00+00:00,0.5,2,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,long,2018-09-27 05:00:00+00:00,0.0,2,STOP_MOVED
EURUSD,LIMIT,M5_mp1,long,2018-09-27 05:00:00+00:00,0.04531815373749709,1,EMA_TRAIL
EURUSD,LIMIT,M6_time10,long,2018-09-27 05:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,short,2018-11-06 22:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M2_fix3R,short,2018-11-06 22:00:00+00:00,3.0,1,TP
EURUSD,LIMIT,M3_partial,short,2018-11-06 22:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M4_chandelier,short,2018-11-06 22:00:00+00:00,0.0,2,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2018-11-06 22:00:00+00:00,1.1010733452592623,1,EMA_TRAIL
EURUSD,LIMIT,M6_time10,short,2018-11-06 22:00:00+00:00,2.0,1,TP
EURUSD,LIMIT,M1_fix2R,short,2018-12-04 06:00:00+00:00,2.0,2,TP
EURUSD,LIMIT,M2_fix3R,short,2018-12-04 06:00:00+00:00,3.0,2,TP
EURUSD,LIMIT,M3_partial,short,2018-12-04 06:00:00+00:00,2.0,2,TP
EURUSD,LIMIT,M4_chandelier,short,2018-12-04 06:00:00+00:00,0.42127182444327166,14,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2018-12-04 06:00:00+00:00,1.8903572000638604,7,EMA_TRAIL
EURUSD,LIMIT,M6_time10,short,2018-12-04 06:00:00+00:00,2.0,2,TP
EURUSD,LIMIT,M1_fix2R,short,2018-12-18 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M2_fix3R,short,2018-12-18 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M3_partial,short,2018-12-18 10:00:00+00:00,0.5,5,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2018-12-18 10:00:00+00:00,0.0,5,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2018-12-18 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M6_time10,short,2018-12-18 10:00:00+00:00,-1.0,7,SL
EURUSD,LIMIT,M1_fix2R,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M4_chandelier,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M5_mp1,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M6_time10,short,2019-02-15 14:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,short,2019-03-12 17:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M2_fix3R,short,2019-03-12 17:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M3_partial,short,2019-03-12 17:00:00+00:00,0.5,4,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2019-03-12 17:00:00+00:00,0.0,4,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2019-03-12 17:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M6_time10,short,2019-03-12 17:00:00+00:00,-1.0,6,SL
EURUSD,LIMIT,M1_fix2R,short,2019-05-03 13:00:00+00:00,-1.0,24,SL
EURUSD,LIMIT,M2_fix3R,short,2019-05-03 13:00:00+00:00,-1.0,24,SL
EURUSD,LIMIT,M3_partial,short,2019-05-03 13:00:00+00:00,0.5,13,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2019-05-03 13:00:00+00:00,0.0,13,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2019-05-03 13:00:00+00:00,-1.0,24,SL
EURUSD,LIMIT,M6_time10,short,2019-05-03 13:00:00+00:00,-1.0,24,SL
EURUSD,LIMIT,M1_fix2R,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,short,2019-05-21 13:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M2_fix3R,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M3_partial,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M4_chandelier,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M5_mp1,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M6_time10,long,2019-06-13 13:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M1_fix2R,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M2_fix3R,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M3_partial,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M4_chandelier,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M5_mp1,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M6_time10,short,2019-08-05 05:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M1_fix2R,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M2_fix3R,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M3_partial,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M4_chandelier,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M5_mp1,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M6_time10,short,2019-08-23 13:00:00+00:00,-1.0,2,SL
EURUSD,LIMIT,M1_fix2R,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M2_fix3R,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M3_partial,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M4_chandelier,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M5_mp1,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M6_time10,short,2019-09-12 09:00:00+00:00,-1.0,0,SAME_BAR_SL
EURUSD,LIMIT,M1_fix2R,short,2019-09-17 13:00:00+00:00,2.0,22,TP
EURUSD,LIMIT,M2_fix3R,short,2019-09-17 13:00:00+00:00,3.0,36,TP
EURUSD,LIMIT,M3_partial,short,2019-09-17 13:00:00+00:00,0.5,10,STOP_MOVED
EURUSD,LIMIT,M4_chandelier,short,2019-09-17 13:00:00+00:00,0.0,10,STOP_MOVED
EURUSD,LIMIT,M5_mp1,short,2019-09-17 13:00:00+00:00,1.3690832501940315,30,EMA_TRAIL
EURUSD,LIMIT,M6_time10,short,2019-09-17 13:00:00+00:00,2.0,22,TP
EURUSD,LIMIT,M1_fix2R,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M2_fix3R,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M3_partial,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M4_chandelier,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M5_mp1,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M6_time10,short,2019-10-02 09:00:00+00:00,-1.0,1,SL
EURUSD,LIMIT,M1_fix2R,long,2019-11-22 14:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M2_fix3R,long,2019-11-22 14:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M3_partial,long,2019-11-22 14:00:00+00:00,-1.0,5,SL
EURUSD,LIMIT,M4_chandelier,long,2019-11-22 14:00:00+00:00,-1.0,5,SL
