instrument,ts,side,fcode,r,bars,reason,klass
AUDCAD,2016-02-25 14:00:00+00:00,long,2,-1.034604186633039,4,SL,fx_cross
NZDJPY,2016-02-29 22:00:00+00:00,long,2,2.48730372995265,13,TP,fx_cross
CADJPY,2016-03-01 14:00:00+00:00,short,3,-1.025726448801742,0,SAME_BAR_SL,fx_cross
NZDCAD,2016-03-01 14:00:00+00:00,long,2,2.4784640762399825,11,TP,fx_cross
AUDUSD,2016-03-02 18:00:00+00:00,short,3,-1.020776014252991,4,SL,fx_major
AUDCAD,2016-03-04 18:00:00+00:00,short,3,-1.0269584843332522,11,SL,fx_cross
EURUSD,2016-03-08 14:00:00+00:00,short,3,2.4343150318471367,2,TP,fx_major
USDCAD,2016-03-09 14:00:00+00:00,long,1,-1.0408539819622824,0,SAME_BAR_SL,fx_major
EURGBP,2016-03-10 10:00:00+00:00,long,2,-1.0439630045988741,0,SAME_BAR_SL,fx_cross
USDCHF,2016-03-10 14:00:00+00:00,long,2,-1.05559939969985,0,SAME_BAR_SL,fx_major
NQ,2016-03-10 15:00:00+00:00,long,1,2.4826061538461537,1,TP,indices
AUDCHF,2016-03-14 01:00:00+00:00,short,4,-1.0077255311660647,166,SL,fx_cross
EURGBP,2016-03-14 09:00:00+00:00,long,2,2.4901384713375796,85,TP,fx_cross
GBPNZD,2016-03-17 05:00:00+00:00,long,2,2.4756253059531206,8,TP,fx_cross
NZDUSD,2016-03-17 09:00:00+00:00,short,4,-1.0269130801687765,4,SL,fx_major
CL,2016-03-18 10:00:00+00:00,short,3,2.4936332075471697,3,TP,commodities
YM,2016-03-18 18:00:00+00:00,short,4,2.445050980392157,1,TP,indices
YM,2016-03-21 06:00:00+00:00,short,4,-1.054949019607843,0,SAME_BAR_SL,indices
YM,2016-03-22 10:00:00+00:00,short,3,2.475330396475771,11,TP,indices
ES,2016-03-30 06:00:00+00:00,short,4,-1.0424154838709678,0,SAME_BAR_SL,indices
ES,2016-03-30 14:00:00+00:00,short,4,2.463311111111111,2,TP,indices
USDCAD,2016-04-01 13:00:00+00:00,long,1,2.4534855686524373,10,TP,fx_major
ES,2016-04-01 18:00:00+00:00,short,4,-1.036688888888889,3,SL,indices
EURGBP,2016-04-05 09:00:00+00:00,short,3,-1.046018079096045,0,SAME_BAR_SL,fx_cross
GBPCAD,2016-04-05 09:00:00+00:00,short,4,2.4612688203802837,5,TP,fx_cross
NQ,2016-04-05 10:00:00+00:00,long,2,2.4859671744471745,8,TP,indices
ES,2016-04-06 02:00:00+00:00,short,4,2.4680273170731706,2,TP,indices
GBPNZD,2016-04-06 09:00:00+00:00,long,1,-1.03129898744431,5,SL,fx_cross
USDCHF,2016-04-06 13:00:00+00:00,long,2,-1.0383136834583793,0,SAME_BAR_SL,fx_major
ES,2016-04-06 14:00:00+00:00,short,4,-1.0319726829268292,0,SAME_BAR_SL,indices
EURNZD,2016-04-07 13:00:00+00:00,short,3,2.454189218407598,11,TP,fx_cross
ES,2016-04-08 06:00:00+00:00,short,4,-1.030127816091954,2,SL,indices
USDCHF,2016-04-11 09:00:00+00:00,long,2,-1.0495984772516231,1,SL,fx_major
GBPNZD,2016-04-11 13:00:00+00:00,long,1,-1.036803356023427,3,SL,fx_cross
EURCAD,2016-04-11 17:00:00+00:00,long,2,-1.0267080622164617,5,SL,fx_cross
GBPCAD,2016-04-11 17:00:00+00:00,long,2,-1.027671776103337,5,SL,fx_cross
CADCHF,2016-04-12 09:00:00+00:00,short,3,-1.0177828497964432,1,SL,fx_cross
GBPCHF,2016-04-12 09:00:00+00:00,short,4,-1.0368353757225433,6,SL,fx_cross
EURGBP,2016-04-12 09:00:00+00:00,long,1,-1.0654896854425777,0,SAME_BAR_SL,fx_cross
HG,2016-04-15 14:00:00+00:00,short,3,-1.0083607272727273,8,SL,metals
NZDUSD,2016-04-18 01:00:00+00:00,short,3,-1.0617839872408272,1,SL,fx_major
NZDJPY,2016-04-18 05:00:00+00:00,short,4,-1.0604755747126413,1,SL,fx_cross
YM,2016-04-18 10:00:00+00:00,short,4,-1.0362659872611466,0,SAME_BAR_SL,indices
EURNZD,2016-04-18 21:00:00+00:00,long,2,-1.021817618819011,2,SL,fx_cross
NZDCHF,2016-04-19 05:00:00+00:00,short,3,2.485981738002594,62,TP,fx_cross
YM,2016-04-20 14:00:00+00:00,short,3,-1.0420204379562044,0,SAME_BAR_SL,indices
CADJPY,2016-04-22 05:00:00+00:00,short,3,-1.0252556793336798,1,SL,fx_cross
GBPNZD,2016-04-25 13:00:00+00:00,short,3,-1.054501384863125,5,SL,fx_cross
AUDCHF,2016-04-27 01:00:00+00:00,long,2,-1.0292003892944042,0,SAME_BAR_SL,fx_cross
GBPAUD,2016-04-27 01:00:00+00:00,short,3,-1.0417072926447581,0,SAME_BAR_SL,fx_cross
NQ,2016-04-27 14:00:00+00:00,long,2,2.4735260377358492,1,TP,indices
CADCHF,2016-04-27 21:00:00+00:00,short,3,2.4495188785046738,10,TP,fx_cross
CHFJPY,2016-04-28 01:00:00+00:00,long,2,-1.0709948532731313,0,SAME_BAR_SL,fx_cross
EURJPY,2016-04-28 01:00:00+00:00,long,2,-1.041104531435349,0,SAME_BAR_SL,fx_cross
NQ,2016-04-28 02:00:00+00:00,long,2,-1.0078696792189679,4,SL,indices
ES,2016-04-28 14:00:00+00:00,short,3,2.4430331914893615,1,TP,indices
GBPCAD,2016-04-29 01:00:00+00:00,short,4,-1.0287275227050434,14,SL,fx_cross
GBPJPY,2016-04-29 01:00:00+00:00,long,2,-1.0421353020134247,1,SL,fx_cross
USDCHF,2016-04-29 05:00:00+00:00,long,1,-1.0491340018231543,2,SL,fx_major
ES,2016-04-29 10:00:00+00:00,long,1,-1.0208125984251968,0,SAME_BAR_SL,indices
EURGBP,2016-05-03 09:00:00+00:00,short,3,-1.0597042375168715,1,SL,fx_cross
GBPCHF,2016-05-05 13:00:00+00:00,short,4,-1.0360624798711746,5,SL,fx_cross
AUDUSD,2016-05-06 01:00:00+00:00,long,2,-1.0401639344262295,0,SAME_BAR_SL,fx_major
EURCHF,2016-05-10 09:00:00+00:00,short,4,-1.1296051828631128,0,SAME_BAR_SL,fx_cross
GBPCAD,2016-05-10 09:00:00+00:00,short,4,2.4612688203802837,6,TP,fx_cross
HG,2016-05-16 14:00:00+00:00,long,1,-1.011617391304348,5,SL,metals
EURCHF,2016-05-17 17:00:00+00:00,short,4,2.323048774928748,5,TP,fx_cross
NZDCAD,2016-05-19 09:00:00+00:00,short,3,-1.0429650390964382,1,SL,fx_cross
PA,2016-05-19 10:00:00+00:00,long,1,-1.0098196756756757,0,SAME_BAR_SL,metals
EURGBP,2016-05-25 09:00:00+00:00,long,2,2.486218479001135,42,TP,fx_cross
PL,2016-05-27 10:00:00+00:00,long,2,-1.004411076923077,5,SL,metals
GBPUSD,2016-05-31 17:00:00+00:00,long,2,-1.0333683552631574,4,SL,fx_major
NZDCAD,2016-05-31 21:00:00+00:00,short,4,-1.0469783656117153,2,SL,fx_cross
GBPNZD,2016-06-01 01:00:00+00:00,long,2,-1.043490475669767,2,SL,fx_cross
ES,2016-06-01 02:00:00+00:00,short,4,2.4651324675324675,2,TP,indices
NQ,2016-06-01 14:00:00+00:00,short,3,2.475558481012658,5,TP,indices
EURAUD,2016-06-02 05:00:00+00:00,short,3,-1.0496947079037806,1,SL,fx_cross
AUDCHF,2016-06-02 05:00:00+00:00,long,2,-1.0895799103139032,0,SAME_BAR_SL,fx_cross
HG,2016-06-03 06:00:00+00:00,short,3,-1.0081415757575758,1,SL,metals
GBPNZD,2016-06-03 09:00:00+00:00,long,2,-1.024422718607542,1,SL,fx_cross
GBPAUD,2016-06-03 13:00:00+00:00,long,1,-1.0415273461754235,1,SL,fx_cross
EURCAD,2016-06-03 17:00:00+00:00,short,3,2.4728720223794634,9,TP,fx_cross
YM,2016-06-03 18:00:00+00:00,short,3,-1.0375115789473683,4,SL,indices
EURGBP,2016-06-05 21:00:00+00:00,short,3,2.452225831533479,7,TP,fx_cross
GBPCAD,2016-06-06 13:00:00+00:00,long,2,2.4675427074235814,3,TP,fx_cross
NQ,2016-06-06 14:00:00+00:00,short,3,-1.0267074654377881,4,SL,indices
GBPCAD,2016-06-07 17:00:00+00:00,long,2,-1.0875214839797607,3,SL,fx_cross
CADJPY,2016-06-08 09:00:00+00:00,short,4,2.4755676859504137,15,TP,fx_cross
USDCHF,2016-06-08 13:00:00+00:00,long,1,2.478823736437167,69,TP,fx_major
GBPAUD,2016-06-08 17:00:00+00:00,long,1,-1.0663320598108004,1,SL,fx_cross
GBPUSD,2016-06-09 05:00:00+00:00,long,1,-1.0560703634475588,6,SL,fx_major
EURGBP,2016-06-10 17:00:00+00:00,short,3,-1.0477741684665214,0,SAME_BAR_SL,fx_cross
EURGBP,2016-06-13 05:00:00+00:00,short,3,2.471800936116382,27,TP,fx_cross
CADJPY,2016-06-16 01:00:00+00:00,long,2,-1.0130408733122667,1,SL,fx_cross
EURNZD,2016-06-16 09:00:00+00:00,long,2,-1.0600494481830396,0,SAME_BAR_SL,fx_cross
GBPCHF,2016-06-19 21:00:00+00:00,short,3,-1.0342433179723518,0,SAME_BAR_SL,fx_cross
EURCHF,2016-06-19 21:00:00+00:00,short,4,-1.11631419293217,0,SAME_BAR_SL,fx_cross
EURAUD,2016-06-22 05:00:00+00:00,long,2,-1.0145282053932974,10,SL,fx_cross
EURJPY,2016-06-23 21:00:00+00:00,long,1,-1.0164786521308224,0,SAME_BAR_SL,fx_cross
EURGBP,2016-06-24 01:00:00+00:00,short,4,-1.038408095238096,0,SAME_BAR_SL,fx_cross
EURUSD,2016-06-24 01:00:00+00:00,long,2,1.5362150809854167,399,EOS,fx_major
NG,2016-06-27 22:00:00+00:00,short,3,-1.0048158241758243,2,SL,commodities
HG,2016-06-28 02:00:00+00:00,short,3,-1.004576,2,SL,metals
EURCHF,2016-06-29 13:00:00+00:00,short,3,0.2920224728239613,399,EOS,fx_cross
CL,2016-06-29 14:00:00+00:00,short,3,2.4976971260997067,41,TP,commodities
NZDUSD,2016-07-04 09:00:00+00:00,short,3,-1.008268248795983,165,SL,fx_major
NQ,2016-07-05 18:00:00+00:00,short,4,-1.0155456353591161,5,SL,indices
YM,2016-07-06 18:00:00+00:00,short,4,-1.04160700729927,3,SL,indices
ES,2016-07-06 18:00:00+00:00,short,4,-1.0431483870967742,0,SAME_BAR_SL,indices
YM,2016-07-07 18:00:00+00:00,short,3,-1.0149260732984293,4,SL,indices
YM,2016-07-08 18:00:00+00:00,short,3,-1.0406738028169014,2,SL,indices
PA,2016-07-12 06:00:00+00:00,short,3,-1.0106461866666665,1,SL,metals
NZDJPY,2016-07-12 09:00:00+00:00,short,3,0.8920363524400826,399,EOS,fx_cross
CADJPY,2016-07-14 05:00:00+00:00,short,3,2.495383876749572,316,TP,fx_cross
USDJPY,2016-07-14 05:00:00+00:00,short,3,-1.0070771833693823,28,SL,fx_major
AUDUSD,2016-07-18 21:00:00+00:00,long,2,-1.0510845949214027,1,SL,fx_major
EURAUD,2016-07-19 05:00:00+00:00,short,3,2.466918310986591,29,TP,fx_cross
USDCAD,2016-07-19 09:00:00+00:00,short,3,-1.0339341263940496,7,SL,fx_major
CL,2016-07-20 10:00:00+00:00,long,2,-1.0129371428571428,0,SAME_BAR_SL,commodities
CADCHF,2016-07-22 13:00:00+00:00,long,2,-1.0479123505976118,0,SAME_BAR_SL,fx_cross
AUDJPY,2016-07-26 21:00:00+00:00,short,4,-1.0399989873417703,1,SL,fx_cross
EURCAD,2016-07-27 17:00:00+00:00,short,3,-1.0948908095515328,0,SAME_BAR_SL,fx_cross
NG,2016-07-27 18:00:00+00:00,long,2,2.4907339130434782,5,TP,commodities
AUDUSD,2016-07-29 13:00:00+00:00,short,4,-1.0353247254575704,3,SL,fx_major
EURAUD,2016-08-03 21:00:00+00:00,long,1,-1.0144354515050167,9,SL,fx_cross
EURAUD,2016-08-08 13:00:00+00:00,long,2,-1.046679838709675,11,SL,fx_cross
USDCAD,2016-08-10 09:00:00+00:00,long,2,-1.0556147865853704,0,SAME_BAR_SL,fx_major
GBPUSD,2016-08-10 13:00:00+00:00,long,2,-1.0268404936452387,4,SL,fx_major
EURNZD,2016-08-10 21:00:00+00:00,long,1,2.465915008969503,4,TP,fx_cross
AUDNZD,2016-08-11 21:00:00+00:00,short,3,2.4416175438596475,4,TP,fx_cross
GBPUSD,2016-08-12 13:00:00+00:00,long,2,-1.0408310649058714,0,SAME_BAR_SL,fx_major
AUDCAD,2016-08-15 09:00:00+00:00,long,2,-1.0162418032786886,12,SL,fx_cross
USDCHF,2016-08-16 09:00:00+00:00,long,2,2.484715481576327,59,TP,fx_major
AUDNZD,2016-08-16 13:00:00+00:00,short,3,2.4581127093596096,2,TP,fx_cross
EURAUD,2016-08-18 09:00:00+00:00,short,4,-1.0634631514219854,2,SL,fx_cross
EURJPY,2016-09-01 09:00:00+00:00,short,3,-1.0099857169287696,322,SL,fx_cross
GBPAUD,2016-09-06 01:00:00+00:00,long,2,-1.0465796711937108,8,SL,fx_cross
AUDCHF,2016-09-06 01:00:00+00:00,short,4,-1.0521457178526865,0,SAME_BAR_SL,fx_cross
AUDNZD,2016-09-06 13:00:00+00:00,long,1,-1.1241460832443897,0,SAME_BAR_SL,fx_cross
AUDJPY,2016-09-07 01:00:00+00:00,long,1,-1.024085883328725,17,SL,fx_cross
PA,2016-09-07 02:00:00+00:00,short,4,2.493784055172414,13,TP,metals
CADCHF,2016-09-09 13:00:00+00:00,long,2,-1.0430693785310732,2,SL,fx_cross
EURCAD,2016-09-11 21:00:00+00:00,short,3,-1.0597542628321823,0,SAME_BAR_SL,fx_cross
AUDCHF,2016-09-13 01:00:00+00:00,long,2,-1.0333584402924445,2,SL,fx_cross
USDCAD,2016-09-13 09:00:00+00:00,short,4,-1.0593040901771311,2,SL,fx_major
USDJPY,2016-09-14 05:00:00+00:00,short,4,2.389145747126447,1,TP,fx_major
CL,2016-09-14 18:00:00+00:00,long,2,2.492346373626374,17,TP,commodities
USDCAD,2016-09-15 13:00:00+00:00,short,3,-1.0326904182341214,6,SL,fx_major
NG,2016-09-15 14:00:00+00:00,short,3,-1.003198904109589,17,SL,commodities
AUDUSD,2016-09-16 13:00:00+00:00,long,2,2.472756746909565,16,TP,fx_major
CADCHF,2016-09-16 17:00:00+00:00,short,3,-1.032688402832416,3,SL,fx_cross
EURNZD,2016-09-19 01:00:00+00:00,long,2,-1.0306196644055694,1,SL,fx_cross
GBPAUD,2016-09-19 01:00:00+00:00,long,2,-1.0490490283400793,3,SL,fx_cross
CHFJPY,2016-09-20 13:00:00+00:00,long,2,-1.065685598194125,2,SL,fx_cross
CADCHF,2016-09-20 17:00:00+00:00,short,4,-1.0671796281325705,2,SL,fx_cross
USDCHF,2016-09-21 01:00:00+00:00,short,3,2.4464430649097135,4,TP,fx_major
NZDUSD,2016-09-21 05:00:00+00:00,short,3,-1.0233741350812202,4,SL,fx_major
PL,2016-09-21 14:00:00+00:00,short,3,-1.0090308266666665,5,SL,metals
USDCAD,2016-09-21 17:00:00+00:00,short,3,2.394472706552717,1,TP,fx_major
GBPUSD,2016-09-23 09:00:00+00:00,long,2,-1.0408209203142527,1,SL,fx_major
EURNZD,2016-09-23 17:00:00+00:00,short,4,2.470396450187011,9,TP,fx_cross
NZDCHF,2016-09-26 05:00:00+00:00,long,1,2.465495915492957,5,TP,fx_cross
GBPJPY,2016-09-26 05:00:00+00:00,long,2,-1.0171891973559959,52,SL,fx_cross
AUDCAD,2016-09-26 09:00:00+00:00,short,4,-1.0181585553047403,5,SL,fx_cross
CL,2016-09-28 18:00:00+00:00,short,3,-1.0042763636363636,5,SL,commodities
PA,2016-09-28 22:00:00+00:00,short,4,-1.009819914893617,9,SL,metals
GBPUSD,2016-09-29 13:00:00+00:00,long,2,-1.0379042879499185,8,SL,fx_major
NZDCHF,2016-09-29 21:00:00+00:00,long,1,2.465495915492957,3,TP,fx_cross
EURCAD,2016-09-30 09:00:00+00:00,long,1,2.4710626622120624,32,TP,fx_cross
AUDCHF,2016-09-30 13:00:00+00:00,short,3,-1.0175285185185183,10,SL,fx_cross
AUDUSD,2016-09-30 13:00:00+00:00,short,4,2.4697264079040226,23,TP,fx_major
GBPAUD,2016-10-03 05:00:00+00:00,long,1,-1.0200424220495903,5,SL,fx_cross
GBPUSD,2016-10-03 05:00:00+00:00,long,2,-1.0375999791883441,0,SAME_BAR_SL,fx_major
NKD,2016-10-03 22:00:00+00:00,short,4,-1.0172129032258064,0,SAME_BAR_SL,indices
NG,2016-10-03 22:00:00+00:00,long,2,2.4927130708661416,5,TP,commodities
AUDNZD,2016-10-05 01:00:00+00:00,short,3,-1.0418872906403907,20,SL,fx_cross
EURAUD,2016-10-05 09:00:00+00:00,long,1,-1.043682672322375,11,SL,fx_cross
USDJPY,2016-10-05 13:00:00+00:00,short,4,-1.110854252873553,0,SAME_BAR_SL,fx_major
PL,2016-10-06 10:00:00+00:00,long,2,-1.0040088774193547,19,SL,metals
NZDUSD,2016-10-06 13:00:00+00:00,long,2,-1.0284645069419724,15,SL,fx_major
SI,2016-10-06 14:00:00+00:00,long,2,2.4962971428571428,107,TP,metals
USDCHF,2016-10-07 09:00:00+00:00,short,3,-1.0219892513475743,17,SL,fx_major
EURAUD,2016-10-09 21:00:00+00:00,long,2,-1.0403183537481608,4,SL,fx_cross
EURCAD,2016-10-10 13:00:00+00:00,long,1,-1.0266027945911138,0,SAME_BAR_SL,fx_cross
USDJPY,2016-10-10 13:00:00+00:00,short,4,-1.0381484362680686,4,SL,fx_major
AUDNZD,2016-10-11 05:00:00+00:00,short,3,-1.0583824561403525,6,SL,fx_cross
CHFJPY,2016-10-11 13:00:00+00:00,long,2,2.450618010118043,6,TP,fx_cross
USDJPY,2016-10-12 13:00:00+00:00,short,3,-1.0092461119898766,124,SL,fx_major
EURUSD,2016-10-13 05:00:00+00:00,long,1,-1.0301725367286978,32,SL,fx_major
NZDJPY,2016-10-14 01:00:00+00:00,short,3,-1.038157784956158,1,SL,fx_cross
EURAUD,2016-10-14 05:00:00+00:00,long,1,-1.0453945505304285,0,SAME_BAR_SL,fx_cross
EURCAD,2016-10-14 13:00:00+00:00,long,1,-1.0439233197721742,1,SL,fx_cross
AUDNZD,2016-10-17 05:00:00+00:00,long,2,-1.0370386633663382,4,SL,fx_cross
AUDCAD,2016-10-19 13:00:00+00:00,short,3,-1.041887048393055,2,SL,fx_cross
EURCHF,2016-10-20 09:00:00+00:00,short,4,2.4213419004524823,7,TP,fx_cross
EURAUD,2016-10-20 13:00:00+00:00,long,1,-1.0639447626645406,0,SAME_BAR_SL,fx_cross
YM,2016-10-20 14:00:00+00:00,short,3,2.4576058394160585,3,TP,indices
USDCHF,2016-10-20 21:00:00+00:00,short,4,-1.0595143071161066,1,SL,fx_major
AUDCAD,2016-10-25 05:00:00+00:00,short,3,-1.081279885877316,1,SL,fx_cross
CHFJPY,2016-10-25 09:00:00+00:00,long,1,2.4618448958333334,12,TP,fx_cross
EURUSD,2016-10-27 13:00:00+00:00,long,2,2.415540831024944,5,TP,fx_major
EURCHF,2016-10-31 17:00:00+00:00,short,3,2.3372386613119067,4,TP,fx_cross
AUDUSD,2016-11-02 01:00:00+00:00,long,1,2.4660756722354806,11,TP,fx_major
GBPAUD,2016-11-02 05:00:00+00:00,short,3,-1.0634493620021095,5,SL,fx_cross
AUDNZD,2016-11-02 09:00:00+00:00,long,2,-1.0589118881118864,1,SL,fx_cross
NZDJPY,2016-11-02 13:00:00+00:00,short,3,-1.0858727494908176,1,SL,fx_cross
EURGBP,2016-11-03 09:00:00+00:00,long,2,-1.0368647158049142,0,SAME_BAR_SL,fx_cross
AUDJPY,2016-11-03 09:00:00+00:00,short,3,-1.037101466275659,3,SL,fx_cross
GBPCHF,2016-11-03 09:00:00+00:00,short,3,-1.0309264062143018,0,SAME_BAR_SL,fx_cross
NZDCHF,2016-11-04 13:00:00+00:00,long,1,2.4775486166007905,13,TP,fx_cross
GBPNZD,2016-11-07 18:00:00+00:00,long,2,-1.0225680934223067,6,SL,fx_cross
SI,2016-11-08 15:00:00+00:00,short,3,-1.0102179310344828,0,SAME_BAR_SL,metals
YM,2016-11-08 15:00:00+00:00,short,4,-1.03836,0,SAME_BAR_SL,indices
AUDUSD,2016-11-09 02:00:00+00:00,long,1,-1.0339243277645194,0,SAME_BAR_SL,fx_major
GBPJPY,2016-11-09 02:00:00+00:00,long,2,2.463277768595042,1,TP,fx_cross
NZDCHF,2016-11-09 02:00:00+00:00,long,2,-1.0261515522984674,0,SAME_BAR_SL,fx_cross
EURCHF,2016-11-09 06:00:00+00:00,short,3,-1.0863542368045627,0,SAME_BAR_SL,fx_cross
EURCHF,2016-11-09 10:00:00+00:00,long,1,-1.0369184107579448,1,SL,fx_cross
NQ,2016-11-09 15:00:00+00:00,short,3,-1.0087562393162393,3,SL,indices
NZDJPY,2016-11-09 18:00:00+00:00,short,3,-1.0160924563359348,46,SL,fx_cross
EURGBP,2016-11-11 10:00:00+00:00,long,2,2.46208245959795,11,TP,fx_cross
GBPAUD,2016-11-11 14:00:00+00:00,short,3,2.478247821436875,10,TP,fx_cross
AUDUSD,2016-11-11 14:00:00+00:00,long,2,-1.026601940768746,17,SL,fx_major
CHFJPY,2016-11-15 06:00:00+00:00,short,3,-1.065061709401711,3,SL,fx_cross
NG,2016-11-15 07:00:00+00:00,short,4,-1.0038744827586206,22,SL,commodities
GBPCHF,2016-11-15 14:00:00+00:00,short,4,-1.0438291218130313,1,SL,fx_cross
PA,2016-11-15 23:00:00+00:00,short,3,-1.0058767792207792,4,SL,metals
ES,2016-11-15 23:00:00+00:00,short,3,-1.0249542857142857,21,SL,indices
PA,2016-11-18 15:00:00+00:00,short,3,-1.0134817391304347,4,SL,metals
USDCAD,2016-11-21 10:00:00+00:00,long,2,-1.0502393319973253,1,SL,fx_major
CL,2016-11-21 15:00:00+00:00,short,3,-1.0122154330708661,2,SL,commodities
PA,2016-11-25 15:00:00+00:00,short,3,-1.0070181925925925,3,SL,metals
EURGBP,2016-11-25 18:00:00+00:00,long,1,2.421500660066003,2,TP,fx_cross
GBPUSD,2016-11-28 10:00:00+00:00,long,2,2.4555726760563386,6,TP,fx_major
EURUSD,2016-11-28 10:00:00+00:00,long,1,-1.0524656183745562,0,SAME_BAR_SL,fx_major
EURJPY,2016-11-29 10:00:00+00:00,short,3,-1.0802461244019126,4,SL,fx_cross
USDJPY,2016-11-29 10:00:00+00:00,short,4,-1.0174512203202652,7,SL,fx_major
EURUSD,2016-11-30 14:00:00+00:00,long,1,-1.0246165748602187,0,SAME_BAR_SL,fx_major
EURNZD,2016-12-01 10:00:00+00:00,short,4,2.477769916743756,9,TP,fx_cross
NQ,2016-12-01 15:00:00+00:00,long,2,-1.0113537430167598,0,SAME_BAR_SL,indices
NQ,2016-12-02 07:00:00+00:00,long,2,2.4921376792698826,21,TP,indices
EURCHF,2016-12-05 06:00:00+00:00,short,3,-1.1241586831275754,0,SAME_BAR_SL,fx_cross
EURCHF,2016-12-05 14:00:00+00:00,short,4,-1.0932808602150472,17,SL,fx_cross
GBPNZD,2016-12-08 06:00:00+00:00,long,2,2.4853462553223276,38,TP,fx_cross
EURCAD,2016-12-08 10:00:00+00:00,short,3,2.4700209221579246,1,TP,fx_cross
CHFJPY,2016-12-08 14:00:00+00:00,long,2,0.778547220447285,399,EOS,fx_cross
EURUSD,2016-12-09 10:00:00+00:00,long,2,-1.039077424892705,3,SL,fx_major
NQ,2016-12-12 19:00:00+00:00,short,4,-1.023791145038168,4,SL,indices
EURUSD,2016-12-13 10:00:00+00:00,long,1,2.4372584160506827,7,TP,fx_major
NG,2016-12-14 15:00:00+00:00,long,2,-1.0041923595505617,6,SL,commodities
CL,2016-12-14 19:00:00+00:00,long,1,-1.0058451063829787,0,SAME_BAR_SL,commodities
SI,2016-12-15 11:00:00+00:00,long,2,-1.017222295081966,0,SAME_BAR_SL,metals
AUDNZD,2016-12-15 18:00:00+00:00,long,1,-1.0445853368861786,34,SL,fx_cross
NG,2016-12-16 11:00:00+00:00,long,1,-1.0057360427807487,12,SL,commodities
EURJPY,2016-12-20 06:00:00+00:00,short,4,-1.0374053159041392,14,SL,fx_cross
NZDCHF,2016-12-21 14:00:00+00:00,long,2,-1.0271751403148524,11,SL,fx_cross
GBPCAD,2016-12-22 14:00:00+00:00,long,1,-1.0659145003543604,0,SAME_BAR_SL,fx_cross
AUDCAD,2016-12-22 14:00:00+00:00,long,2,-1.0370003535010208,5,SL,fx_cross
GBPCHF,2016-12-23 06:00:00+00:00,long,2,-1.0595369666244168,1,SL,fx_cross
AUDNZD,2016-12-28 02:00:00+00:00,long,1,-1.0589586241780493,2,SL,fx_cross
GBPCHF,2016-12-29 06:00:00+00:00,long,2,-1.0241750997935304,4,SL,fx_cross
CADCHF,2016-12-29 22:00:00+00:00,long,1,-1.0423842583249239,0,SAME_BAR_SL,fx_cross
EURJPY,2016-12-29 22:00:00+00:00,short,3,-1.117663071672341,0,SAME_BAR_SL,fx_cross
GBPJPY,2016-12-30 14:00:00+00:00,short,3,-1.0629002799377887,4,SL,fx_cross
NG,2016-12-30 15:00:00+00:00,long,1,-1.0043240433212997,2,SL,commodities
NZDCHF,2017-01-03 02:00:00+00:00,short,4,-1.0484972959805112,2,SL,fx_cross
GBPNZD,2017-01-03 06:00:00+00:00,long,2,-1.0256475930971847,23,SL,fx_cross
GBPAUD,2017-01-03 06:00:00+00:00,long,2,-1.0606301306981176,2,SL,fx_cross
USDCHF,2017-01-03 10:00:00+00:00,short,3,-1.0335011573131723,1,SL,fx_major
AUDNZD,2017-01-03 10:00:00+00:00,short,4,-1.113135193798429,0,SAME_BAR_SL,fx_cross
SI,2017-01-03 15:00:00+00:00,short,4,-1.009778113207547,0,SAME_BAR_SL,metals
EURGBP,2017-01-03 18:00:00+00:00,short,4,-1.0632777704047789,5,SL,fx_cross
AUDNZD,2017-01-04 22:00:00+00:00,long,1,-1.098098657718136,2,SL,fx_cross
EURJPY,2017-01-05 02:00:00+00:00,short,3,-1.0287853143336132,9,SL,fx_cross
NQ,2017-01-06 11:00:00+00:00,short,3,-1.0280119823788547,1,SL,indices
YM,2017-01-06 15:00:00+00:00,short,3,-1.0732027586206896,0,SAME_BAR_SL,indices
NZDUSD,2017-01-09 14:00:00+00:00,short,3,-1.0228634595224233,13,SL,fx_major
CADJPY,2017-01-09 22:00:00+00:00,long,2,-1.0175728842708702,16,SL,fx_cross
NZDCAD,2017-01-10 02:00:00+00:00,short,3,2.426997112824101,2,TP,fx_cross
NZDCHF,2017-01-10 06:00:00+00:00,long,2,-1.045872147806003,1,SL,fx_cross
NZDCHF,2017-01-11 02:00:00+00:00,short,4,-1.0476482296650684,1,SL,fx_cross
NZDCAD,2017-01-11 18:00:00+00:00,short,3,-1.0730028871758992,3,SL,fx_cross
AUDUSD,2017-01-12 06:00:00+00:00,short,3,2.452337777777778,8,TP,fx_major
GBPJPY,2017-01-12 14:00:00+00:00,long,2,2.4686855028157684,6,TP,fx_cross
GBPCHF,2017-01-17 10:00:00+00:00,short,3,-1.0324260604640254,1,SL,fx_cross
AUDNZD,2017-01-17 10:00:00+00:00,long,1,-1.066380857787808,3,SL,fx_cross
EURGBP,2017-01-17 10:00:00+00:00,long,1,-1.0218136736064474,1,SL,fx_cross
DAX,2017-01-18 07:00:00+00:00,short,3,-1.0223643373493976,5,SL,indices
AUDCAD,2017-01-19 10:00:00+00:00,short,3,-1.0580697160557553,2,SL,fx_cross
NZDUSD,2017-01-19 22:00:00+00:00,short,3,2.454410191657271,2,TP,fx_major
AUDNZD,2017-01-19 22:00:00+00:00,long,1,-1.0425160823997073,12,SL,fx_cross
