instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
CADJPY,C,long,BULL_STRONG,2023-07-06 01:00:00+00:00,2023-07-06 13:00:00+00:00,108.307,107.97195833333335,-1.1011281959910808,-0.005505640979955404,3,SL,False
NG,C,long,BULL_STRONG,2024-03-04 15:00:00+00:00,2024-03-07 15:00:00+00:00,1.9304999999999999,1.8749074534161494,-1.030585359804335,-0.005152926799021676,18,SL,False
RTY,C,short,BEAR_STRONG,2024-08-12 02:00:00+00:00,2024-08-14 06:00:00+00:00,2089.65,2110.265785714286,-1.0154976703278338,-0.005077488351639169,13,SL,False
NZDCHF,C,short,BEAR_STRONG,2024-08-13 09:00:00+00:00,2024-08-16 05:00:00+00:00,0.52439,0.52456,0.5934836351212462,0.0029674181756062313,17,BE_STOP,True
RTY,C,short,BEAR_STRONG,2024-08-14 10:00:00+00:00,2024-08-15 10:00:00+00:00,2091.45,2109.1157857142857,-1.0181160014843804,-0.0050905800074219024,6,SL,False
RTY,C,short,BEAR_STRONG,2024-08-15 10:00:00+00:00,2024-08-15 14:00:00+00:00,2128.0499999999997,2149.5064142857145,-1.0150304033191921,-0.005075152016595961,1,SL,False
RTY,C,short,BEAR_STRONG,2024-08-15 14:00:00+00:00,2024-08-19 18:00:00+00:00,2153.0499999999997,2177.137014285714,-1.0134621634993304,-0.005067310817496652,13,SL,False
NZDCHF,C,short,BEAR_STRONG,2024-08-19 01:00:00+00:00,2024-08-19 17:00:00+00:00,0.52512,0.5276064014285714,-1.1051272016138374,-0.005525636008069187,4,SL,False
HG,C,short,BEAR_STRONG,2024-08-19 14:00:00+00:00,2024-08-23 14:00:00+00:00,4.187250000000001,4.1885,0.6030679213353582,0.0030153396066767914,24,BE_STOP,True
NZDCHF,C,short,BEAR_STRONG,2024-08-21 13:00:00+00:00,2024-08-23 13:00:00+00:00,0.52391,0.5256543357142857,-1.0910526253703425,-0.005455263126851712,12,SL,False
CHFJPY,C,long,BULL_STRONG,2025-01-07 10:00:00+00:00,2025-01-09 02:00:00+00:00,173.857,173.22914285714285,-1.0758605846585512,-0.005379302923292756,10,SL,False
EURGBP,C,short,BEAR_STRONG,2025-02-03 02:00:00+00:00,2025-02-06 06:00:00+00:00,0.83391,0.83408,0.7912298369590951,0.003956149184795476,19,BE_STOP,True
EURGBP,C,short,BEAR_STRONG,2025-02-10 10:00:00+00:00,2025-02-11 06:00:00+00:00,0.83285,0.8350697959183673,-1.1398183094384762,-0.005699091547192381,5,SL,False
EURGBP,C,short,BEAR_STRONG,2025-02-11 06:00:00+00:00,2025-02-18 06:00:00+00:00,0.83425,0.8292292959183672,3.056109675268191,0.015280548376340955,30,TP2,True
RTY,C,long,BULL_STRONG,2025-09-02 06:00:00+00:00,2025-09-02 10:00:00+00:00,2352.85,2340.8873100303954,-1.0286325977292552,-0.005143162988646276,1,SL,False
RTY,C,long,BULL_STRONG,2025-09-02 10:00:00+00:00,2025-09-02 14:00:00+00:00,2355.35,2342.477963525836,-1.026601715903533,-0.005133008579517665,1,SL,False
RTY,C,long,BULL_STRONG,2025-09-02 14:00:00+00:00,2025-09-05 06:00:00+00:00,2349.75,2387.6487841945286,1.9782414491292424,0.009891207245646213,16,TP2,True
AUDNZD,C,long,BULL_STRONG,2025-10-21 17:00:00+00:00,2025-10-27 05:00:00+00:00,1.13016,1.1353599092261903,1.9355295650845104,0.009677647825422553,21,TP2,True
